Time (s),X (rad/s),Y (rad/s),Z (rad/s)
341998.636968838,0.026672,0.613129,0.043015
341998.641912686,0.010696,0.614197,0.071777
341998.646826016,-0.0063479999999999,0.604599,0.095215
341998.651769864,-0.018066,0.60141,0.110123
341998.656713712,-0.027664,0.599274,0.116516
341998.661657559,-0.03299,0.596085,0.121841
341998.666601407,-0.03511,0.602478,0.116516
341998.671545254,-0.028732,0.598206,0.112259
341998.676489102,-0.011688,0.570511,0.11972
341998.681371915,0.010696,0.523651,0.131424
341998.68634628,0.038391,0.465057,0.15274
341998.691290128,0.073547,0.399002,0.187897
341998.696233975,0.112961,0.321243,0.226242
341998.701147305,0.159821,0.236023,0.272049
341998.706091153,0.213089,0.147598,0.323181
341998.711035001,0.266357,0.068771,0.376434
341998.715978848,0.320679,0.0037989999999999,0.42012
341998.720922696,0.373947,-0.042007,0.451004
341998.725866544,0.422943,-0.063324,0.471252
341998.730779874,0.469818,-0.062256,0.480835
341998.735723721,0.50177,-0.051605,0.487228
341998.740667569,0.524155,-0.035614,0.488297
341998.745611417,0.535858,-0.014313,0.484039
341998.750524747,0.540131,0.00592,0.471252
341998.755468594,0.537994,0.034683,0.441422
341998.760412442,0.537994,0.071976,0.395615
341998.765325772,0.531601,0.098602,0.3349
341998.770300137,0.52095,0.123108,0.275238
341998.775243985,0.498581,0.143341,0.218781
341998.780187833,0.463425,0.157196,0.165512
341998.78513168,0.414429,0.162521,0.11438
341998.79004501,0.351578,0.163589,0.065384
341998.794988858,0.285522,0.157196,0.0217129999999999
341998.799932706,0.213089,0.148666,-0.0177
341998.804846036,0.143845,0.134827,-0.052856
341998.809789883,0.082062,0.111389,-0.086945
341998.814733731,0.023468,0.077301,-0.123169
341998.819677579,-0.0319209999999999,0.035751,-0.156189
341998.824621426,-0.072403,-0.013245,-0.188141
341998.829534756,-0.09903,-0.067581,-0.215851
341998.834478604,-0.107559,-0.120834,-0.243546
341998.839422452,-0.106491,-0.177307,-0.274429
341998.844366299,-0.09584,-0.228439,-0.303192
341998.849310147,-0.072403,-0.275299,-0.324509
341998.854223477,-0.039383,-0.318985,-0.339417
341998.859167325,-0.00209,-0.353073,-0.351135
341998.864111172,0.039459,-0.383957,-0.366043
341998.86905502,0.071411,-0.418045,-0.382019
341998.873998868,0.089523,-0.45108,-0.403336
341998.878942715,0.098038,-0.488358,-0.427826
341998.883886563,0.095917,-0.529907,-0.449142
341998.888830411,0.092712,-0.573578,-0.476837
341998.893743741,0.086319,-0.617249,-0.504532
341998.898657071,0.0746,-0.658798,-0.522644
341998.903570401,0.057556,-0.698212,-0.542877
341998.908514249,0.039459,-0.734436,-0.563126
341998.913458096,0.021347,-0.762131,-0.575897
341998.918401944,0.0021669999999999,-0.781311,-0.582291
341998.923345792,-0.015945,-0.795151,-0.584427
341998.928289639,-0.030853,-0.802612,-0.586563
341998.933202969,-0.041504,-0.802612,-0.586563
341998.938146817,-0.050034,-0.798355,-0.588684
341998.943090665,-0.055359,-0.7845,-0.582291
341998.948034512,-0.059616,-0.770645,-0.573776
341998.95297836,-0.058548,-0.759995,-0.566315
341998.957922208,-0.053223,-0.747223,-0.551407
341998.962835538,-0.04364,-0.733368,-0.534363
341998.967809903,-0.038315,-0.716324,-0.51944
341998.972753751,-0.03299,-0.697144,-0.499207
341998.977697598,-0.031921,-0.675842,-0.478958
341998.982641446,-0.036179,-0.654541,-0.457657
341998.987585294,-0.044708,-0.630035,-0.438492
341998.992529141,-0.054291,-0.608734,-0.42038
341998.997442471,-0.067078,-0.586365,-0.39801
341999.002386319,-0.083054,-0.563995,-0.373505
341999.007330167,-0.107559,-0.53949,-0.352203
341999.012243497,-0.133118,-0.514984,-0.329834
341999.017187344,-0.160812,-0.487289,-0.308517
341999.022131192,-0.189575,-0.458527,-0.288284
341999.02707504,-0.214081,-0.4319,-0.26059
341999.032018887,-0.23645,-0.404205,-0.231827
341999.036932217,-0.25563,-0.370117,-0.201996
341999.041876065,-0.271606,-0.331757,-0.167908
341999.046819913,-0.286514,-0.29129,-0.13382
341999.05176376,-0.296112,-0.253998,-0.096542
341999.056707608,-0.307831,-0.21991,-0.05925
341999.061651456,-0.317413,-0.185822,-0.024094
341999.066564786,-0.324875,-0.155991,0.012115
341999.071478116,-0.334457,-0.1315,0.045151
341999.076421963,-0.349365,-0.102737,0.079239
341999.081365811,-0.370682,-0.078232,0.113327
341999.086340176,-0.387726,-0.054794,0.143143
341999.091284024,-0.405823,-0.0302889999999999,0.174042
341999.096197354,-0.421814,-0.0100559999999999,0.198547
341999.101141202,-0.436722,0.0027309999999999,0.21666
341999.106085049,-0.447372,0.0144499999999999,0.229431
341999.111028897,-0.456955,0.021912,0.235825
341999.115942227,-0.463348,0.031494,0.230499
341999.120886075,-0.465485,0.034683,0.219849
341999.125825652,-0.468674,0.029358,0.200668
341999.1307695,-0.467621,0.017639,0.172974
341999.135713348,-0.463348,-0.0015259999999999,0.137817
341999.140657195,-0.45163,-0.029236,0.104797
341999.145570525,-0.42926,-0.056931,0.071777
341999.150514373,-0.402634,-0.084625,0.041946
341999.155458221,-0.369614,-0.111252,0.017441
341999.160402068,-0.329132,-0.136826,-0.00705
341999.165315399,-0.290787,-0.161316,-0.020905
341999.170259246,-0.256699,-0.182632,-0.02623
341999.175203094,-0.220474,-0.202866,-0.028366
341999.180116424,-0.188507,-0.222046,-0.024094
341999.185090789,-0.160812,-0.247604,-0.016647
341999.190034637,-0.134186,-0.273178,-0.009186
341999.194947967,-0.102234,-0.293411,-0.008118
341999.199891815,-0.071335,-0.311523,-0.005981
341999.204835662,-0.042572,-0.332825,-0.013443
341999.20977951,-0.012741,-0.353073,-0.029419
341999.214723358,0.0213469999999999,-0.373306,-0.050735
341999.219636688,0.058624,-0.395676,-0.076294
341999.224580535,0.099106,-0.424438,-0.107193
341999.229524383,0.140656,-0.45108,-0.137009
341999.234468231,0.177933,-0.480896,-0.163651
341999.239412078,0.204575,-0.51712,-0.191345
341999.244325408,0.218414,-0.545883,-0.211578
341999.249269256,0.210953,-0.568253,-0.230759
341999.254213104,0.185394,-0.595947,-0.241409
341999.259156951,0.148102,-0.62471,-0.250992
341999.264100799,0.100174,-0.638565,-0.259521
341999.269014129,0.042648,-0.640686,-0.269104
341999.273927459,-0.022339,-0.636429,-0.280823
341999.278871307,-0.086243,-0.627914,-0.287216
341999.283815154,-0.144836,-0.625778,-0.287216
341999.288759002,-0.188507,-0.63324,-0.280823
341999.29370285,-0.220474,-0.623642,-0.275497
341999.298646697,-0.241776,-0.588486,-0.272308
341999.303560027,-0.259888,-0.534164,-0.274429
341999.308534393,-0.276932,-0.462784,-0.290421
341999.313447723,-0.290787,-0.382889,-0.320236
341999.31839157,-0.295044,-0.290222,-0.366043
341999.323335418,-0.289719,-0.183685,-0.432098
341999.328248748,-0.26947,-0.067581,-0.498138
341999.333192596,-0.234314,0.046402,-0.543945
341999.338136443,-0.176804,0.138016,-0.568451
341999.343080291,-0.100098,0.203003,-0.569519
341999.348024139,-0.019135,0.232834,-0.54715
341999.352937469,0.059692,0.234955,-0.509857
341999.362825164,0.177933,0.197678,-0.432098
341999.367769012,0.219482,0.171036,-0.38736
341999.372682342,0.253571,0.146545,-0.330887
341999.377656707,0.283401,0.12204,-0.263779
341999.382600555,0.311096,0.100739,-0.192413
341999.387544402,0.327072,0.081558,-0.118912
341999.39248825,0.327072,0.063446,-0.048599
341999.397432098,0.313232,0.040009,0.01532
341999.402375945,0.285522,0.0144499999999999,0.073914
341999.407289275,0.246109,-0.010056,0.12291
341999.412233123,0.193909,-0.0271,0.159134
341999.417176971,0.13533,-0.026031,0.192154
341999.422120818,0.0746,-0.015381,0.214523
341999.427064666,0.016022,-0.003662,0.22731
341999.431977996,-0.0415039999999999,0.018707,0.233704
341999.436921844,-0.096909,0.042145,0.235825
341999.441865692,-0.144836,0.070908,0.231567
341999.446809539,-0.179993,0.102859,0.235825
341999.451753387,-0.205566,0.139084,0.247543
341999.456666717,-0.227936,0.178497,0.266724
341999.461580047,-0.246033,0.221115,0.29335
341999.466554412,-0.256699,0.251999,0.32637
341999.47149826,-0.262024,0.26265,0.363663
341999.476442108,-0.263077,0.255203,0.396683
341999.481385955,-0.253494,0.242416,0.427582
341999.486329803,-0.228989,0.236023,0.458466
341999.491243133,-0.187454,0.232834,0.487228
341999.496186981,-0.140579,0.227493,0.513855
341999.501130828,-0.092636,0.224304,0.535172
341999.506044158,-0.048965,0.218979,0.553268
341999.510988006,-0.014877,0.217911,0.568192
341999.515931854,0.014954,0.216843,0.577774
341999.520875701,0.034119,0.222168,0.586304
341999.525819549,0.044785,0.223236,0.591629
341999.530763397,0.051163,0.225372,0.590561
341999.535676727,0.05011,0.223236,0.59375
341999.540620574,0.045837,0.217911,0.590561
341999.545564422,0.035187,0.211517,0.586304
341999.55050827,0.022415,0.200867,0.582031
341999.555452117,0.011749,0.190216,0.577774
341999.560395965,3.099999999999978e-05,0.178497,0.56926
341999.565309295,-0.01062,0.163589,0.554337
341999.570253143,-0.017014,0.144409,0.538361
341999.57519699,-0.025528,0.125229,0.525574
341999.580140838,-0.028732,0.101807,0.506409
341999.585084686,-0.026596,0.075165,0.488297
341999.590028533,-0.026596,0.050659,0.469116
341999.594941863,-0.027664,0.022964,0.446747
341999.599885711,-0.03299,-0.0015259999999999,0.426514
341999.604829559,-0.039383,-0.0271,0.405197
341999.609773406,-0.048965,-0.047333,0.388153
341999.614686736,-0.059616,-0.065445,0.371109
341999.619630584,-0.072403,-0.082489,0.351944
341999.624574432,-0.08519,-0.097412,0.340225
341999.629518279,-0.100098,-0.114456,0.324249
341999.634462127,-0.116074,-0.134689,0.307205
341999.639375457,-0.129929,-0.152802,0.289093
341999.644319305,-0.143768,-0.169846,0.268845
341999.649263152,-0.156555,-0.184753,0.24968
341999.654207,-0.162949,-0.200729,0.229431
341999.659150848,-0.167206,-0.212448,0.20813
341999.664064178,-0.166138,-0.225235,0.18895
341999.669008025,-0.160812,-0.235886,0.16658
341999.673951873,-0.154419,-0.245483,0.143143
341999.678895721,-0.141647,-0.258255,0.12291
341999.683839568,-0.12886,-0.271042,0.104797
341999.688783416,-0.11821,-0.288086,0.085617
341999.693727264,-0.104355,-0.301941,0.065384
341999.698640594,-0.093704,-0.309387,0.050476
341999.703584442,-0.084122,-0.31366,0.034485
341999.708528289,-0.081985,-0.314713,0.022781
341999.713472137,-0.077728,-0.30513,0.013184
341999.718385467,-0.073471,-0.293411,0.004669
341999.723329315,-0.071335,-0.278503,-0.002792
341999.728273162,-0.068146,-0.250809,-0.009186
341999.73321701,-0.064941,-0.220978,-0.014511
341999.738160858,-0.061752,-0.189011,-0.020905
341999.743074188,-0.060684,-0.15387,-0.02623
341999.748018035,-0.06282,-0.121902,-0.033691
341999.752961883,-0.06601,-0.089951,-0.04541
341999.757905731,-0.069199,-0.050537,-0.056061
341999.762849578,-0.078796,-0.017517,-0.066711
341999.767793426,-0.092636,0.021912,-0.075226
341999.772706756,-0.108627,0.062378,-0.085876
341999.777650604,-0.121399,0.091141,-0.091202
341999.782563934,-0.12886,0.109253,-0.095474
341999.787507781,-0.13205,0.110321,-0.091202
341999.792451629,-0.13205,0.096466,-0.082687
341999.797395477,-0.125671,0.06665,-0.06778
341999.802308807,-0.107559,0.030426,-0.04541
341999.807252654,-0.080917,-0.000473,-0.021973
341999.812196502,-0.044708,-0.01857,-0.0027919999999999
341999.81714035,0.003235,-0.026031,0.01532
341999.822084197,0.0618289999999999,-0.020706,0.028107
341999.826997527,0.131058,-0.010056,0.033432
341999.831941375,0.202438,0.013382,0.032364
341999.836885223,0.27594,0.0506589999999999,0.02916
341999.84182907,0.34198,0.096466,0.020645
341999.8467424,0.401642,0.146545,0.007858
341999.851686248,0.446381,0.198746,-0.000656
341999.856630096,0.475143,0.223236,-0.000656
341999.861543426,0.482605,0.231766,0.012115
341999.866517791,0.471954,0.228561,0.030228
341999.871492156,0.438919,0.204071,0.050476
341999.876436004,0.390991,0.16571,0.064316
341999.881379852,0.340927,0.143341,0.064316
341999.886323699,0.296188,0.148666,0.060059
341999.891237029,0.264221,0.162521,0.063248
341999.896180877,0.243988,0.157196,0.069641
341999.901094207,0.226944,0.116714,0.070709
341999.906038055,0.217346,0.054932,0.06752
341999.910981902,0.217346,-0.0036619999999999,0.077103
341999.91592575,0.236526,-0.068649,0.093079
341999.920869598,0.262085,-0.146408,0.112259
341999.925813445,0.298309,-0.233765,0.120773
341999.930726775,0.329208,-0.323242,0.138885
341999.935670623,0.345184,-0.407394,0.16658
341999.940614471,0.336655,-0.485168,0.190018
341999.945558318,0.30896,-0.546951,0.205994
341999.950471649,0.269547,-0.59169,0.207062
341999.955415496,0.227997,-0.621521,0.190018
341999.960359344,0.189651,-0.627914,0.159134
341999.965303192,0.160889,-0.628967,0.115448
341999.970247039,0.141724,-0.63324,0.0621949999999999
341999.975190887,0.127869,-0.631104,-0.008118
341999.980134734,0.122543,-0.621521,-0.093338
341999.985078582,0.123611,-0.621521,-0.188141
341999.989991912,0.126801,-0.632172,-0.282959
341999.99493576,0.128937,-0.652405,-0.371368
341999.999879608,0.134262,-0.681168,-0.456589
342000.004792938,0.137451,-0.708862,-0.541809
342000.009736785,0.141724,-0.734436,-0.617447
342000.014680633,0.136398,-0.761063,-0.682434
342000.019624481,0.123611,-0.781311,-0.737823
342000.024568328,0.10231,-0.801544,-0.777237
342000.029512176,0.076736,-0.81752,-0.802811
342000.034425506,0.042648,-0.828171,-0.813461
342000.039369354,0.003235,-0.834564,-0.807068
342000.044313201,-0.037247,-0.835632,-0.793213
342000.049257049,-0.071335,-0.833496,-0.776169
342000.054200897,-0.101166,-0.829239,-0.763397
342000.059144744,-0.124603,-0.830307,-0.746353
342000.064058074,-0.138443,-0.840958,-0.733566
342000.069001922,-0.143768,-0.855881,-0.720779
342000.073915252,-0.133118,-0.867584,-0.709061
342000.078889617,-0.120331,-0.882507,-0.701599
342000.083833465,-0.104355,-0.90062,-0.693085
342000.088777313,-0.093704,-0.914459,-0.677109
342000.093690643,-0.08519,-0.931503,-0.666458
342000.09863449,-0.074524,-0.945358,-0.65686
342000.103578338,-0.06601,-0.954941,-0.650467
342000.108522186,-0.059616,-0.958145,-0.645142
342000.113435516,-0.055359,-0.956009,-0.641953
342000.118379363,-0.055359,-0.953873,-0.630234
342000.123323211,-0.060684,-0.946426,-0.618515
342000.128267059,-0.067078,-0.941101,-0.610001
342000.133210906,-0.071335,-0.93364,-0.599335
342000.138124236,-0.077728,-0.92511,-0.586563
342000.143068084,-0.090515,-0.916595,-0.569519
342000.148011932,-0.102234,-0.907013,-0.552475
342000.152955779,-0.115005,-0.894226,-0.533295
342000.157899627,-0.12886,-0.876114,-0.508789
342000.162812957,-0.139511,-0.853745,-0.484299
342000.167756805,-0.145905,-0.827118,-0.458725
342000.172700652,-0.153366,-0.797287,-0.432098
342000.1776445,-0.166138,-0.766388,-0.399063
342000.182588348,-0.179993,-0.736557,-0.367111
342000.187532195,-0.195969,-0.713135,-0.331955
342000.192476043,-0.211945,-0.69928,-0.297867
342000.197389373,-0.226868,-0.685425,-0.262711
342000.202333221,-0.235382,-0.673706,-0.223297
342000.207277068,-0.237518,-0.670517,-0.183884
342000.212190399,-0.232193,-0.674774,-0.141281
342000.217134246,-0.223663,-0.686493,-0.096542
342000.222078094,-0.209824,-0.70993,-0.048599
342000.227021942,-0.19278,-0.737625,0.000397
342000.231965789,-0.175735,-0.761063,0.043015
342000.236909637,-0.153366,-0.768524,0.073914
342000.241822967,-0.126724,-0.771713,0.090958
342000.246766815,-0.106491,-0.769592,0.088821
342000.251710662,-0.092636,-0.764267,0.066452
342000.25665451,-0.087311,-0.761063,0.034485
342000.26156784,-0.089447,-0.756805,0.004669
342000.26648117,-0.094772,-0.755737,-0.018768
342000.271425018,-0.094772,-0.747223,-0.030487
342000.276368865,-0.092636,-0.722717,-0.044342
342000.281312713,-0.088379,-0.680099,-0.068832
342000.286256561,-0.078796,-0.630035,-0.099731
342000.291200408,-0.06282,-0.570389,-0.135956
342000.296113738,-0.030853,-0.514984,-0.180695
342000.301057586,0.018143,-0.468124,-0.232895
342000.306001434,0.0831299999999999,-0.426575,-0.289352
342000.310945281,0.163025,-0.405273,-0.33728
342000.315858611,0.248245,-0.410599,-0.370316
342000.320802459,0.324936,-0.44574,-0.384155
342000.325746307,0.376068,-0.501144,-0.377762
342000.330690154,0.38353,-0.57251,-0.362854
342000.335634002,0.344116,-0.635361,-0.338348
342000.34057785,0.257828,-0.695023,-0.308517
342000.34549118,0.130005,-0.74295,-0.274429
342000.350435027,-0.0106199999999999,-0.774918,-0.245667
342000.355378875,-0.141647,-0.777039,-0.247803
342000.360292205,-0.247101,-0.728043,-0.279755
342000.365236053,-0.318481,-0.639618,-0.334091
342000.3701799,-0.341919,-0.543747,-0.394806
342000.375123748,-0.315277,-0.469177,-0.46405
342000.380067596,-0.235382,-0.406326,-0.541809
342000.385011443,-0.117142,-0.344543,-0.622772
342000.389955291,0.017075,-0.278503,-0.683502
342000.394899139,0.150238,-0.198608,-0.705872
342000.399812469,0.268478,-0.1219019999999999,-0.690948
342000.404756317,0.346252,-0.071838,-0.650467
342000.409700164,0.371811,-0.048401,-0.598282
342000.414644012,0.351578,-0.045212,-0.535431
342000.419587859,0.303635,-0.048401,-0.449142
342000.42450119,0.246109,-0.050537,-0.357529
342000.429445037,0.186462,-0.042007,-0.258453
342000.434388885,0.133194,-0.024963,-0.156189
342000.439332733,0.092712,-0.020706,-0.050735
342000.44427658,0.069275,-0.033493,0.04834
342000.449220428,0.06395,-0.050537,0.14209
342000.454133758,0.0746,-0.064377,0.231567
342000.459077606,0.100174,-0.069702,0.317856
342000.464021453,0.137451,-0.064377,0.403076
342000.468965301,0.184326,-0.044144,0.479767
342000.473909149,0.233337,-0.032425,0.538361
342000.478852996,0.267426,-0.023895,0.586304
342000.483766326,0.290848,-0.021774,0.620392
342000.488710174,0.306839,-0.024963,0.641693
342000.493654022,0.312164,-0.023895,0.648087
342000.498597869,0.304703,-0.024963,0.648087
342000.503511199,0.285522,-0.0271,0.643829
342000.508455047,0.257828,-0.024963,0.631042
342000.513398895,0.222672,-0.019638,0.613998
342000.518342742,0.183258,-0.017517,0.59375
342000.52328659,0.145981,-0.0068509999999999,0.571381
342000.52819992,0.106567,0.004868,0.545822
342000.533143768,0.069275,0.017639,0.522385
342000.538087615,0.036255,0.035751,0.504272
342000.543031463,0.0085599999999999,0.060257,0.490417
342000.547975311,-0.01062,0.085815,0.482971
342000.552888641,-0.030853,0.112457,0.484039
342000.557863006,-0.047897,0.129501,0.490417
342000.562806854,-0.058548,0.142273,0.497879
342000.567720184,-0.06601,0.149734,0.510666
342000.572694549,-0.068146,0.144409,0.522385
342000.577638397,-0.06601,0.136948,0.523453
342000.582582244,-0.061752,0.127365,0.521317
